,possibly_sensitive,text,id,source,created_at,reply_settings,lang,edit_history_tweet_ids,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.quote_count,context_annotations,entities.hashtags,entities.annotations,entities.urls,entities.mentions,geo.place_id,entities.cashtags,geo.coordinates.type,geo.coordinates.coordinates
309,FALSE,RT @OnlyTechAE: Someone from china took his #apple #iPhone and turn it into working foldable phone using the #motorola #razr 2020 model hin…,1.59007E+18,Twitter Web App,2022-11-08T19:52:30.000Z,everyone,en,['1590069774016729088'],332,0,0,0,"[{'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557697333571112960', 'name': 'Technology Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to softwares, apps, communication equipments, hardwares'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10027762047', 'name': 'Motorola'}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '10024011738', 'name': 'Apple - iPhone'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '848920700073123840', 'name': 'Cell Phones', 'description': 'Cell phones'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848985956778561538', 'name': 'Mobile', 'description': 'Mobile'}}]","[{'start': 44, 'end': 50, 'tag': 'apple'}, {'start': 51, 'end': 58, 'tag': 'iPhone'}, {'start': 109, 'end': 118, 'tag': 'motorola'}, {'start': 119, 'end': 124, 'tag': 'razr'}]","[{'start': 29, 'end': 33, 'probability': 0.9249, 'type': 'Place', 'normalized_text': 'china'}, {'start': 52, 'end': 57, 'probability': 0.9837, 'type': 'Product', 'normalized_text': 'iPhone'}, {'start': 110, 'end': 117, 'probability': 0.4867, 'type': 'Other', 'normalized_text': 'motorola'}, {'start': 120, 'end': 123, 'probability': 0.4583, 'type': 'Other', 'normalized_text': 'razr'}]",,"[{'start': 3, 'end': 14, 'username': 'OnlyTechAE', 'id': '1289341337851039745'}]",,,,
310,FALSE,@apple_siori iPhone14お願いします https://t.co/YfupGLzDMY,1.59007E+18,Twitter for iPhone,2022-11-08T19:52:24.000Z,everyone,ja,['1590069745457725440'],0,0,0,0,"[{'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '10026364281', 'name': 'Apple'}}]",,,"[{'start': 28, 'end': 51, 'url': 'https://t.co/YfupGLzDMY', 'expanded_url': 'https://twitter.com/p_r_s_n_to__/status/1590069745457725440/photo/1', 'display_url': 'pic.twitter.com/YfupGLzDMY', 'media_key': '3_1590069740797853697'}]","[{'start': 0, 'end': 12, 'username': 'apple_siori', 'id': '612639611'}]",,,,
311,FALSE,"RT @apple_siori: 👧絶賛募集中ー👧

★iPhone14

★iPad (第10世代)

欲しい方を20台差し上げます👇

参加者は⇩
▸固定ツイのRT
▸フォロー
▸通知設定 https://t.co/dze5SNwigx",1.59007E+18,Twitter for iPhone,2022-11-08T19:51:54.000Z,everyone,ja,['1590069621562146817'],562,0,0,0,"[{'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557696940178935808', 'name': 'Gaming Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to offline and online games such as gaming consoles, tabletop games, video game publishers'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '972153731067273222', 'name': 'Apple iPad', 'description': 'Apple iPad'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '10026364281', 'name': 'Apple'}}]",,,"[{'start': 97, 'end': 120, 'url': 'https://t.co/dze5SNwigx', 'expanded_url': 'https://twitter.com/apple_siori/status/1589908715788185601/photo/1', 'display_url': 'pic.twitter.com/dze5SNwigx', 'media_key': '3_1589908674826338304'}]","[{'start': 3, 'end': 15, 'username': 'apple_siori', 'id': '612639611'}]",,,,
312,FALSE,"RT @atope_bnpl: 「あの、iPhone14ってドコモで買ったんですか？」と後輩に聞かれたので「ぼくはApple Storeの通販だよ。2万円も安いしね。ドコモみたいに""36回の分割払い""が無料でできるから、今お金なくても大丈夫。それにApple Storeの下取り…",1.59007E+18,Twitter for iPhone,2022-11-08T19:51:05.000Z,everyone,ja,['1590069415294664705'],4927,0,0,0,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '781974596165640192', 'name': 'Telco'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1035268264916484096', 'name': 'docomo (ドコモ)', 'description': 'docomo (ドコモ)'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '10026364281', 'name': 'Apple'}}]",,"[{'start': 30, 'end': 32, 'probability': 0.755, 'type': 'Organization', 'normalized_text': 'ドコモ'}, {'start': 57, 'end': 67, 'probability': 0.4309, 'type': 'Product', 'normalized_text': 'Apple Store'}, {'start': 83, 'end': 85, 'probability': 0.7194, 'type': 'Organization', 'normalized_text': 'ドコモ'}, {'start': 124, 'end': 134, 'probability': 0.4624, 'type': 'Product', 'normalized_text': 'Apple Store'}]",,"[{'start': 3, 'end': 14, 'username': 'atope_bnpl', 'id': '1574678967176437760'}]",,,,
313,FALSE,"RT @apple_siori: 👧絶賛募集中ー👧

★iPhone14

★iPad (第10世代)

欲しい方を20台差し上げます👇

参加者は⇩
▸固定ツイのRT
▸フォロー
▸通知設定 https://t.co/dze5SNwigx",1.59007E+18,Twitter for iPhone,2022-11-08T19:51:04.000Z,everyone,ja,['1590069412794888192'],562,0,0,0,"[{'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557696940178935808', 'name': 'Gaming Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to offline and online games such as gaming consoles, tabletop games, video game publishers'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '972153731067273222', 'name': 'Apple iPad', 'description': 'Apple iPad'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '10026364281', 'name': 'Apple'}}]",,,"[{'start': 97, 'end': 120, 'url': 'https://t.co/dze5SNwigx', 'expanded_url': 'https://twitter.com/apple_siori/status/1589908715788185601/photo/1', 'display_url': 'pic.twitter.com/dze5SNwigx', 'media_key': '3_1589908674826338304'}]","[{'start': 3, 'end': 15, 'username': 'apple_siori', 'id': '612639611'}]",,,,
314,FALSE,"RT @home_s_id: You want iPhone 14 Pro Max for FREE?

It's time to join https://t.co/HXPsGfq3El Giveaway Competition!

📍timeline until 25 De…",1.59007E+18,Twitter Web App,2022-11-08T19:50:59.000Z,everyone,en,['1590069391022256128'],272,0,0,0,"[{'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557697333571112960', 'name': 'Technology Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to softwares, apps, communication equipments, hardwares'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '10024011738', 'name': 'Apple - iPhone'}}, {'domain': {'id': '49', 'name': 'Product Version', 'description': ""The specific model or version of a product.  Examples: Audi A8, Ben & Jerry's Chocolate Chip Ice Cream""}, 'entity': {'id': '1572673833676333056', 'name': 'Iphone 14'}}, {'domain': {'id': '49', 'name': 'Product Version', 'description': ""The specific model or version of a product.  Examples: Audi A8, Ben & Jerry's Chocolate Chip Ice Cream""}, 'entity': {'id': '1584926191374344192', 'name': 'Iphone 14'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '10024011738', 'name': 'Apple - iPhone'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848985956778561538', 'name': 'Mobile', 'description': 'Mobile'}}]",,"[{'start': 24, 'end': 40, 'probability': 0.5102, 'type': 'Other', 'normalized_text': 'iPhone 14 Pro Max'}]","[{'start': 71, 'end': 94, 'url': 'https://t.co/HXPsGfq3El', 'expanded_url': 'http://S.id', 'display_url': 'S.id', 'images': [{'url': 'https://pbs.twimg.com/news_img/1591672258510086144/0KzneiYX?format=jpg&name=orig', 'width': 700, 'height': 500}, {'url': 'https://pbs.twimg.com/news_img/1591672258510086144/0KzneiYX?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'S.id - The Shortest Link Shortener and Microsite builder', 'description': 'S.id is a platform for people to show their expertise in creating microsites and shortening the shortest links with the code s.id.', 'unwound_url': 'https://home.s.id/'}]","[{'start': 3, 'end': 13, 'username': 'home_s_id', 'id': '1501051043182182400'}]",,,,
315,FALSE,"✅Mall of Emirates iPhone 14 Pro 1TB Deep Purple
Link: https://t.co/VKDZStCbN6 
#iphone14pro #iphone14promax #iphone14 #iphonedubai",1.59007E+18,iphone-bot,2022-11-08T19:50:56.000Z,everyone,en,['1590069379919761411'],0,0,0,0,"[{'domain': {'id': '10', 'name': 'Person', 'description': 'Named people in the world like Nelson Mandela'}, 'entity': {'id': '917860735031447557', 'name': 'Deep Purple', 'description': 'Deep Purple'}}, {'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557696802391859201', 'name': 'Entertainment & Leisure Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to movies, music, television, franchises, venues, theme parks, toys, tourism, hotels'}}, {'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557697333571112960', 'name': 'Technology Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to softwares, apps, communication equipments, hardwares'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '10024011738', 'name': 'Apple - iPhone'}}, {'domain': {'id': '49', 'name': 'Product Version', 'description': ""The specific model or version of a product.  Examples: Audi A8, Ben & Jerry's Chocolate Chip Ice Cream""}, 'entity': {'id': '1572673833676333056', 'name': 'Iphone 14'}}, {'domain': {'id': '49', 'name': 'Product Version', 'description': ""The specific model or version of a product.  Examples: Audi A8, Ben & Jerry's Chocolate Chip Ice Cream""}, 'entity': {'id': '1584926191374344192', 'name': 'Iphone 14'}}, {'domain': {'id': '54', 'name': 'Musician', 'description': 'A musician in the world, like Adele or Bob Dylan'}, 'entity': {'id': '917860735031447557', 'name': 'Deep Purple', 'description': 'Deep Purple'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '806571747730341888', 'name': 'Rock', 'description': 'Rock'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847524658970636288', 'name': 'Music', 'description': 'Music and radio'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '917860735031447557', 'name': 'Deep Purple', 'description': 'Deep Purple'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1291812963314098176', 'name': 'Hard rock'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '10024011738', 'name': 'Apple - iPhone'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848985956778561538', 'name': 'Mobile', 'description': 'Mobile'}}]","[{'start': 79, 'end': 91, 'tag': 'iphone14pro'}, {'start': 92, 'end': 107, 'tag': 'iphone14promax'}, {'start': 108, 'end': 117, 'tag': 'iphone14'}, {'start': 118, 'end': 130, 'tag': 'iphonedubai'}]","[{'start': 18, 'end': 30, 'probability': 0.5121, 'type': 'Product', 'normalized_text': 'iPhone 14 Pro'}, {'start': 80, 'end': 90, 'probability': 0.8531, 'type': 'Product', 'normalized_text': 'iphone14pro'}, {'start': 93, 'end': 106, 'probability': 0.8448, 'type': 'Product', 'normalized_text': 'iphone14promax'}, {'start': 109, 'end': 116, 'probability': 0.8381, 'type': 'Product', 'normalized_text': 'iphone14'}, {'start': 119, 'end': 129, 'probability': 0.896, 'type': 'Product', 'normalized_text': 'iphonedubai'}]","[{'start': 54, 'end': 77, 'url': 'https://t.co/VKDZStCbN6', 'expanded_url': 'https://reserve-prime.apple.com/AE/en_AE/reserve/A?quantity=2&store=R596&partNumber=MQ323AA/A&plan=unlocked', 'display_url': 'reserve-prime.apple.com/AE/en_AE/reser…', 'images': [{'url': 'https://pbs.twimg.com/news_img/1592175785837838337/PqfagwSx?format=jpg&name=orig', 'width': 1200, 'height': 630}, {'url': 'https://pbs.twimg.com/news_img/1592175785837838337/PqfagwSx?format=jpg&name=150x150', 'width': 150, 'height': 150}], 'status': 200, 'title': 'iPhone', 'description': 'Powerful. Beautiful. Durable. Check out the new iPhone 14 Pro, iPhone 14 Pro Max, iPhone 14, iPhone 14 Plus, and iPhone SE.', 'unwound_url': 'https://www.apple.com/ae/iphone/'}]",,,,,
316,FALSE,"RT @Vittorino1806: Secondo gli ultimi rumor, Apple ha iniziato a utilizzare LG Display come fornitore dei panelli OLED per gli iPhone 14 Pr…",1.59007E+18,Apple Educate Retweet,2022-11-08T19:50:27.000Z,everyone,it,['1590069254874800128'],1,0,0,0,"[{'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557697333571112960', 'name': 'Technology Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to softwares, apps, communication equipments, hardwares'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10027187398', 'name': 'LG Electronics'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10053298768', 'name': 'LG', 'description': 'LG'}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '10024011738', 'name': 'Apple - iPhone'}}, {'domain': {'id': '49', 'name': 'Product Version', 'description': ""The specific model or version of a product.  Examples: Audi A8, Ben & Jerry's Chocolate Chip Ice Cream""}, 'entity': {'id': '1572673833676333056', 'name': 'Iphone 14'}}, {'domain': {'id': '49', 'name': 'Product Version', 'description': ""The specific model or version of a product.  Examples: Audi A8, Ben & Jerry's Chocolate Chip Ice Cream""}, 'entity': {'id': '1584926191374344192', 'name': 'Iphone 14'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '10027187398', 'name': 'LG Electronics'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10027187398', 'name': 'LG Electronics'}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '10024011738', 'name': 'Apple - iPhone'}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '10042421309', 'name': 'LG Mobile'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '66', 'name': 'Interests and Hobbies Category', 'description': 'A grouping of interests and hobbies entities, like Novelty Food or Destinations'}, 'entity': {'id': '848920700073123840', 'name': 'Cell Phones', 'description': 'Cell phones'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848985956778561538', 'name': 'Mobile', 'description': 'Mobile'}}]",,,,"[{'start': 3, 'end': 17, 'username': 'Vittorino1806', 'id': '1001454464149151744'}]",,,,
317,FALSE,"RT @atope_bnpl: 「あの、iPhone14ってドコモで買ったんですか？」と後輩に聞かれたので「ぼくはApple Storeの通販だよ。2万円も安いしね。ドコモみたいに""36回の分割払い""が無料でできるから、今お金なくても大丈夫。それにApple Storeの下取り…",1.59007E+18,Twitter for iPhone,2022-11-08T19:50:26.000Z,everyone,ja,['1590069251330953216'],4927,0,0,0,"[{'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '781974596165640192', 'name': 'Telco'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '1035268264916484096', 'name': 'docomo (ドコモ)', 'description': 'docomo (ドコモ)'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '10026364281', 'name': 'Apple'}}]",,"[{'start': 30, 'end': 32, 'probability': 0.755, 'type': 'Organization', 'normalized_text': 'ドコモ'}, {'start': 57, 'end': 67, 'probability': 0.4309, 'type': 'Product', 'normalized_text': 'Apple Store'}, {'start': 83, 'end': 85, 'probability': 0.7194, 'type': 'Organization', 'normalized_text': 'ドコモ'}, {'start': 124, 'end': 134, 'probability': 0.4624, 'type': 'Product', 'normalized_text': 'Apple Store'}]",,"[{'start': 3, 'end': 14, 'username': 'atope_bnpl', 'id': '1574678967176437760'}]",,,,
318,FALSE,"RT @hagesensei: 【プレゼントキャンペーン】
✅ @GateioJapan をフォロー
✅ このツイートをRT

Amazonギフト券10000円分 × 4名様

✅さらに #iPhone14Pro や #PS5 がもらえるキャンペーンも開催中
https://t…",1.59007E+18,Twitter for Android,2022-11-08T19:50:14.000Z,everyone,ja,['1590069200642797568'],1730,0,0,0,"[{'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557696940178935808', 'name': 'Gaming Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to offline and online games such as gaming consoles, tabletop games, video game publishers'}}, {'domain': {'id': '46', 'name': 'Business Taxonomy', 'description': 'Categories within Brand Verticals that narrow down the scope of Brands'}, 'entity': {'id': '1557697333571112960', 'name': 'Technology Business', 'description': 'Brands, companies, advertisers and every non-person handle with the profit intent related to softwares, apps, communication equipments, hardwares'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '10024011738', 'name': 'Apple - iPhone'}}, {'domain': {'id': '49', 'name': 'Product Version', 'description': ""The specific model or version of a product.  Examples: Audi A8, Ben & Jerry's Chocolate Chip Ice Cream""}, 'entity': {'id': '1572673833676333056', 'name': 'Iphone 14'}}, {'domain': {'id': '79', 'name': 'Video Game Hardware', 'description': 'Video Game Hardware'}, 'entity': {'id': '1201630019065274369', 'name': 'PlayStation 5'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '10027048853', 'name': 'PlayStation'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847527650667094017', 'name': 'Gaming', 'description': 'Gaming'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1070028376662888448', 'name': 'Console gaming', 'description': 'Video Game Hardware'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1201630019065274369', 'name': 'PlayStation 5'}}, {'domain': {'id': '45', 'name': 'Brand Vertical', 'description': 'Top level entities that describe a Brands industry'}, 'entity': {'id': '781974597310615553', 'name': 'Entertainment'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '781974597218340864', 'name': 'Video Games - Entertainment'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10026364281', 'name': 'Apple'}}, {'domain': {'id': '47', 'name': 'Brand', 'description': 'Brands and Companies'}, 'entity': {'id': '10027048853', 'name': 'PlayStation'}}, {'domain': {'id': '48', 'name': 'Product', 'description': 'Products created by Brands.  Examples: Ford Explorer, Apple iPhone.'}, 'entity': {'id': '10024011738', 'name': 'Apple - iPhone'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848920371311001600', 'name': 'Technology', 'description': 'Technology and computing'}}, {'domain': {'id': '30', 'name': 'Entities [Entity Service]', 'description': 'Entity Service top level domain, every item that is in Entity Service should be in this domain'}, 'entity': {'id': '848985956778561538', 'name': 'Mobile', 'description': 'Mobile'}}, {'domain': {'id': '79', 'name': 'Video Game Hardware', 'description': 'Video Game Hardware'}, 'entity': {'id': '10027048853', 'name': 'PlayStation'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '10027048853', 'name': 'PlayStation'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '847527650667094017', 'name': 'Gaming', 'description': 'Gaming'}}, {'domain': {'id': '131', 'name': 'Unified Twitter Taxonomy', 'description': 'A taxonomy of user interests. '}, 'entity': {'id': '1070028159964262400', 'name': 'Video games'}}]","[{'start': 94, 'end': 106, 'tag': 'iPhone14Pro'}, {'start': 109, 'end': 113, 'tag': 'PS5'}]","[{'start': 64, 'end': 69, 'probability': 0.5068, 'type': 'Organization', 'normalized_text': 'Amazon'}]",,"[{'start': 3, 'end': 14, 'username': 'hagesensei', 'id': '3188591906'}, {'start': 32, 'end': 44, 'username': 'GateioJapan', 'id': '1524957731534168065'}]",,,,
